ULPIN_ID,Scene_ID,Building_ID,Centroid_X,Centroid_Y,Footprint_Area_m2,Building_Height_m,Building_Volume_m3,Roof_Area_m2,Roof_Height_m,Roof_Centroid_X,Roof_Centroid_Y,Point_Count,Roof_Point_Count,Roof_Footprint_Ratio,Estimated_Floors,Building_Type,Usable_Roof_Area_m2,Estimated_Solar_Capacity_kW,Has_3D_Geometry,2D_Roof_ID,YOLO_Confidence,Roof_Pixel_X,Roof_Pixel_Y,Matched_ULPIN_ID,Matched_Building_ID,3D_Centroid_X,3D_Centroid_Y,3D_Scene3_Pixel_X,3D_Scene3_Pixel_Y,Pixel_Distance,Match_Score,Match_Accepted,Roof_Detected_2D,Data_Status,Solar_Data_Available
IN3D-04-0224,4,224,94.472,358.737,51.41,5.04,258.97,45.36,2.54,94.709,359.008,329,177,0.882,2,Low-rise,34.02,3.4,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0225,4,225,184.226,386.246,115.95,4.32,500.81,88.77,1.5,184.672,384.648,476,303,0.766,1,Low-rise,66.58,6.66,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0226,4,226,115.431,205.702,54.42,4.86,264.49,47.0,3.14,114.4,206.018,370,183,0.864,2,Low-rise,35.25,3.52,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0227,4,227,143.768,164.979,97.2,5.16,501.75,90.64,1.83,144.591,165.7,559,326,0.933,2,Low-rise,67.98,6.8,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0228,4,228,90.58,227.498,27.44,4.03,110.47,24.17,1.31,90.406,227.872,244,85,0.881,1,Low-rise,18.13,1.81,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0229,4,229,96.039,214.037,38.07,3.72,141.64,31.18,1.2,96.43,213.786,234,124,0.819,1,Single-storey,23.38,2.34,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0230,4,230,112.859,230.846,180.28,14.75,2659.3,159.65,11.81,112.089,231.051,2347,603,0.886,5,Mid-rise,119.74,11.97,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0231,4,231,47.637,-6.692,37.75,4.6,173.74,36.13,1.83,47.596,-7.537,206,144,0.957,2,Low-rise,27.1,2.71,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0232,4,232,40.753,-5.946,32.83,4.63,151.87,23.04,1.87,41.167,-6.506,198,96,0.702,2,Low-rise,17.28,1.73,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0233,4,233,101.004,61.674,67.19,4.53,304.54,56.98,1.25,102.275,61.629,452,230,0.848,2,Low-rise,42.74,4.27,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0234,4,234,14.67,-76.893,32.01,2.88,92.27,28.76,1.36,14.532,-76.649,181,110,0.898,1,Single-storey,21.57,2.16,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0235,4,235,32.008,-74.897,18.94,2.65,50.21,15.95,1.38,32.124,-74.694,157,80,0.842,1,Single-storey,11.96,1.2,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0236,4,236,29.503,-66.559,30.46,3.05,92.99,23.61,1.93,29.801,-65.649,195,111,0.775,1,Single-storey,17.71,1.77,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0237,4,237,-25.999,-128.309,66.68,6.29,419.26,58.34,3.45,-25.496,-128.284,487,249,0.875,2,Low-rise,43.76,4.38,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0238,4,238,8.321,-134.46,42.83,4.84,207.25,37.88,2.27,8.299,-134.436,243,155,0.884,2,Low-rise,28.41,2.84,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0239,4,239,35.685,-96.632,75.08,4.32,324.14,70.21,2.36,35.788,-95.855,409,240,0.935,1,Low-rise,52.66,5.27,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0240,4,240,47.799,-93.719,68.2,4.77,325.0,59.85,2.84,47.437,-93.235,397,234,0.878,2,Low-rise,44.89,4.49,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0241,4,241,89.204,-109.857,52.74,4.44,234.41,42.12,2.66,89.264,-110.454,328,173,0.799,1,Low-rise,31.59,3.16,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0242,4,242,125.911,-106.3,45.38,3.18,144.2,40.1,1.37,125.572,-105.835,255,150,0.884,1,Single-storey,30.08,3.01,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0243,4,243,139.024,-118.701,37.67,4.2,158.36,28.58,2.08,139.298,-118.692,321,134,0.759,1,Low-rise,21.44,2.14,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0244,4,244,69.27,-170.367,24.49,4.34,106.37,22.45,1.69,69.336,-171.018,218,106,0.917,1,Low-rise,16.84,1.68,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0245,4,245,-73.693,-94.987,44.21,4.77,211.08,37.92,3.2,-73.878,-94.774,372,140,0.858,2,Low-rise,28.44,2.84,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0246,4,246,-80.857,-89.207,10.74,2.68,28.78,6.8,0.75,-80.794,-89.013,115,37,0.633,1,Single-storey,5.1,0.51,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0247,4,247,74.313,-39.447,132.39,13.29,1759.41,108.6,10.2,75.614,-40.194,1466,397,0.82,4,Mid-rise,81.45,8.14,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0248,4,248,154.915,226.432,137.63,13.3,1831.07,132.53,5.4,154.094,226.269,1693,455,0.963,4,Mid-rise,99.4,9.94,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0249,4,249,149.202,280.117,162.73,16.53,2689.16,143.47,4.82,148.999,281.257,1662,532,0.882,6,High-rise,107.6,10.76,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0250,4,250,161.605,282.739,162.9,16.51,2689.03,134.57,4.86,160.134,283.582,2176,549,0.826,6,High-rise,100.93,10.09,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0251,4,251,180.391,145.945,146.24,13.94,2038.48,136.09,2.76,179.09,146.275,1739,524,0.931,5,Mid-rise,102.07,10.21,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0252,4,252,67.211,325.278,152.75,15.76,2406.76,134.86,3.03,67.263,325.078,1185,520,0.883,5,High-rise,101.15,10.12,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0253,4,253,78.424,327.695,160.66,15.58,2502.42,147.96,3.08,77.602,327.493,1638,571,0.921,5,High-rise,110.97,11.1,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0254,4,254,176.842,285.168,173.78,14.27,2479.34,168.67,5.67,178.012,285.434,2052,736,0.971,5,Mid-rise,126.5,12.65,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0255,4,255,118.674,-85.719,133.66,12.35,1650.7,126.54,9.67,119.23,-84.879,1526,581,0.947,4,Mid-rise,94.9,9.49,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0256,4,256,132.406,-81.09,287.97,13.86,3991.18,271.2,12.41,131.859,-81.693,2182,1113,0.942,5,Mid-rise,203.4,20.34,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0257,4,257,196.49,166.348,140.93,13.74,1936.26,134.97,2.81,195.21,166.732,1691,483,0.958,5,Mid-rise,101.23,10.12,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0258,4,258,183.581,167.142,143.97,13.48,1940.12,128.27,5.91,183.629,167.423,1356,539,0.891,4,Mid-rise,96.2,9.62,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0259,4,259,61.249,-215.809,206.31,12.91,2664.12,190.44,10.31,60.454,-214.451,1974,823,0.923,4,Mid-rise,142.83,14.28,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0260,4,260,186.823,124.944,143.27,15.15,2170.57,125.43,2.71,185.915,125.449,1795,470,0.875,5,High-rise,94.07,9.41,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0261,4,261,173.47,125.402,152.69,15.05,2297.3,141.54,5.54,173.324,125.643,1459,544,0.927,5,High-rise,106.16,10.62,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0262,4,262,170.348,-70.836,180.79,14.59,2637.15,171.95,8.44,170.107,-70.497,2149,743,0.951,5,Mid-rise,128.96,12.9,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0263,4,263,190.1,224.306,121.81,11.27,1372.3,108.27,2.97,190.461,223.948,1228,380,0.889,4,Mid-rise,81.2,8.12,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0264,4,264,-69.096,-39.744,155.32,15.31,2377.9,100.39,2.49,-71.036,-39.956,1690,355,0.646,5,High-rise,75.29,7.53,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
IN3D-04-0265,4,265,126.336,99.742,234.35,15.15,3550.1,184.45,2.99,125.426,99.232,2810,722,0.787,5,High-rise,138.34,13.83,True,-1.0,,,,,,,,,,,,False,False,3D_inventory_only,True
